snip,costo_total_n_distinct,costo_total_stable_flag,costo_total_first,costo_total_last,monto_programado_anual_n_distinct,monto_programado_anual_stable_flag,monto_programado_anual_first,monto_programado_anual_last,montro_asignado_anual_n_distinct,montro_asignado_anual_stable_flag,montro_asignado_anual_first,montro_asignado_anual_last,monto_vigente_anual_n_distinct,monto_vigente_anual_stable_flag,monto_vigente_anual_first,monto_vigente_anual_last
342669,1,0,891431.93,891431.93,1,0,0.0,0.0,8,1,0.0,899801.57,8,1,0.0,899801.57
342670,1,0,172000.0,172000.0,1,0,0.0,0.0,2,1,0.0,172000.0,2,1,0.0,172000.0
342671,1,0,60000.0,60000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342674,1,0,3000000.0,3000000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342675,1,0,100000.0,100000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342676,1,0,100000.0,100000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342677,1,0,250000.0,250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342678,1,0,50000.0,50000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342679,1,0,850000.0,850000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342680,1,0,250000.0,250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342681,1,0,277437.0,277437.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342684,1,0,215918.0,215918.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342685,1,0,2579900.0,2579900.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342687,1,0,400000.0,400000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342689,1,0,90000.0,90000.0,1,0,0.0,0.0,2,1,0.0,90000.0,2,1,0.0,90000.0
342690,1,0,50000.0,50000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342691,1,0,199000.0,199000.0,1,0,0.0,0.0,2,1,0.0,199000.0,2,1,0.0,199000.0
342692,1,0,890000.0,890000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342693,1,0,226762.0,226762.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342694,1,0,899295.0,899295.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342695,1,0,1456000.0,1456000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342696,1,0,291362.8,291362.8,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342697,1,0,200000.0,200000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342698,1,0,4284900.0,4284900.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342699,1,0,515272.0,515272.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342700,1,0,346362.8,346362.8,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342701,1,0,529000.0,529000.0,1,0,0.0,0.0,3,1,0.0,608423.76,3,1,0.0,608423.76
342702,1,0,75000.0,75000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342703,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342704,1,0,117000.0,117000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342705,1,0,85681.4,85681.4,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342706,1,0,125000.0,125000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342707,1,0,368936.43,368936.43,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342708,1,0,850000.0,850000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342709,1,0,1111000.0,1111000.0,1,0,0.0,0.0,3,1,0.0,954250.0,3,1,0.0,954250.0
342710,1,0,100000.0,100000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342715,1,0,3455000.0,3455000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342716,1,0,550000.0,550000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342717,1,0,890000.0,890000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342718,1,0,577500.0,577500.0,1,0,0.0,0.0,2,1,0.0,577500.0,2,1,0.0,577500.0
342719,1,0,2508000.0,2508000.0,1,0,0.0,0.0,3,1,0.0,2121800.0,3,1,0.0,2121800.0
342720,1,0,155000.0,155000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342721,1,0,7093168.0,7093168.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342722,1,0,250000.0,250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342723,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342727,1,0,2500000.0,2500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342729,1,0,10000.0,10000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342730,1,0,105000.0,105000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342732,1,0,1250000.0,1250000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342733,1,0,336168.63,336168.63,1,0,0.0,0.0,2,1,0.0,336168.63,2,1,0.0,336168.63
342734,1,0,935000.0,935000.0,1,0,0.0,0.0,3,1,0.0,1202700.0,3,1,0.0,1202700.0
342735,1,0,950000.0,950000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342736,1,0,230000.0,230000.0,1,0,0.0,0.0,2,1,0.0,260000.0,2,1,0.0,260000.0
342737,1,0,1400000.0,1400000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342738,1,0,500000.0,500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342739,1,0,676410.0,676410.0,1,0,0.0,0.0,3,1,0.0,817720.0,3,1,0.0,817720.0
342740,1,0,860000.0,860000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342741,1,0,500000.0,500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342742,1,0,45000.0,45000.0,1,0,0.0,0.0,2,1,0.0,45000.0,2,1,0.0,45000.0
342744,1,0,800000.0,800000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342746,1,0,900000.0,900000.0,1,0,0.0,0.0,2,1,0.0,835099.24,2,1,0.0,835099.24
342747,1,0,590000.0,590000.0,1,0,0.0,0.0,2,1,0.0,589836.0,2,1,0.0,589836.0
342748,1,0,600000.0,600000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342749,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342751,1,0,327000.0,327000.0,1,0,0.0,0.0,3,1,0.0,366000.0,3,1,0.0,366000.0
342752,1,0,1000000.0,1000000.0,2,1,784000.0,980000.0,1,0,0.0,0.0,2,1,0.0,980000.0
342753,1,0,1000000.0,1000000.0,1,0,784000.0,784000.0,1,0,0.0,0.0,2,1,0.0,980000.0
342754,1,0,2000000.0,2000000.0,1,0,1568000.0,1568000.0,1,0,0.0,0.0,2,1,0.0,1960000.0
342756,1,0,431000.0,431000.0,1,0,0.0,0.0,2,1,0.0,431000.0,2,1,0.0,431000.0
342757,1,0,2410000.0,2410000.0,1,0,0.0,0.0,7,1,0.0,3648884.34,7,1,0.0,3648884.34
342758,1,0,1200000.0,1200000.0,1,0,944000.0,944000.0,1,0,0.0,0.0,2,1,0.0,1180000.0
342761,1,0,520000.0,520000.0,1,0,0.0,0.0,4,1,0.0,540000.0,4,1,0.0,540000.0
342762,1,0,49000.0,49000.0,1,0,0.0,0.0,2,1,0.0,49000.0,2,1,0.0,49000.0
342763,1,0,625000.0,625000.0,1,0,625000.0,625000.0,1,0,0.0,0.0,2,1,0.0,625000.0
342764,1,0,988688.04,988688.04,1,0,0.0,0.0,10,1,0.0,1320095.86,10,1,0.0,1320095.86
342766,1,0,2270000.0,2270000.0,1,0,0.0,0.0,6,1,0.0,2076000.0,6,1,0.0,2076000.0
342767,1,0,10001500.0,10001500.0,1,0,10000000.0,10000000.0,1,0,0.0,0.0,2,1,0.0,10000000.0
342768,1,0,10001500.0,10001500.0,1,0,10000000.0,10000000.0,1,0,0.0,0.0,2,1,0.0,10000000.0
342769,1,0,96000.0,96000.0,1,0,0.0,0.0,4,1,0.0,26000.0,4,1,0.0,26000.0
342770,1,0,1024400.0,1024400.0,1,0,0.0,0.0,5,1,0.0,666794.0,5,1,0.0,666794.0
342773,1,0,50000.0,50000.0,1,0,0.0,0.0,2,1,0.0,50000.0,2,1,0.0,50000.0
342774,1,0,1221000.0,1221000.0,1,0,0.0,0.0,5,1,0.0,1046000.0,5,1,0.0,1046000.0
342775,1,0,1335000.0,1335000.0,1,0,0.0,0.0,6,1,0.0,1307931.24,6,1,0.0,1307931.24
342778,1,0,11250350.0,11250350.0,1,0,0.0,0.0,7,1,0.0,17934770.38,7,1,0.0,17934770.38
342779,1,0,400568.5,400568.5,1,0,0.0,0.0,1,0,400268.5,400268.5,1,0,400268.5,400268.5
342780,1,0,200000.0,200000.0,1,0,0.0,0.0,3,1,0.0,170000.0,3,1,0.0,170000.0
342781,1,0,758000.0,758000.0,1,0,0.0,0.0,5,1,0.0,1985000.0,5,1,0.0,1985000.0
342782,1,0,2325000.0,2325000.0,1,0,0.0,0.0,7,1,0.0,2519000.0,7,1,0.0,2519000.0
342783,1,0,537000.0,537000.0,1,0,0.0,0.0,4,1,0.0,342000.0,4,1,0.0,342000.0
342784,1,0,309058.5,309058.5,1,0,0.0,0.0,2,1,0.0,308858.5,2,1,0.0,308858.5
342786,1,0,918000.0,918000.0,1,0,0.0,0.0,6,1,0.0,700000.0,6,1,0.0,700000.0
342788,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,0.0,0.0,2,1,0.0,1000000.0
342789,1,0,346397.0,346397.0,1,0,0.0,0.0,1,0,346149.0,346149.0,1,0,346149.0,346149.0
342790,1,0,1537350.0,1537350.0,1,0,0.0,0.0,4,1,0.0,1476500.0,4,1,0.0,1476500.0
342791,1,0,1500000.0,1500000.0,1,0,1500000.0,1500000.0,1,0,0.0,0.0,1,0,0.0,0.0
342792,1,0,631357.0,631357.0,1,0,0.0,0.0,1,0,631000.0,631000.0,1,0,631000.0,631000.0
342793,1,0,11463960.0,11463960.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342794,1,0,628305.6,628305.6,1,0,0.0,0.0,2,1,0.0,628305.6,2,1,0.0,628305.6
342795,1,0,1700000.0,1700000.0,1,0,0.0,0.0,2,1,0.0,1698100.0,2,1,0.0,1698100.0
342798,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342799,1,0,3150000.0,3150000.0,1,0,0.0,0.0,10,1,0.0,5318771.59,10,1,0.0,5318771.59
342800,1,0,2423079.89,2423079.89,1,0,0.0,0.0,9,1,0.0,1759799.5,9,1,0.0,1759799.5
342801,2,1,12149646.0,13933000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342802,1,0,104000.0,104000.0,1,0,0.0,0.0,2,1,0.0,130000.0,2,1,0.0,130000.0
342804,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342805,1,0,1794500.0,1794500.0,1,0,0.0,0.0,3,1,0.0,20084100.0,3,1,0.0,20084100.0
342806,1,0,8408500.0,8408500.0,1,0,0.0,0.0,3,1,0.0,9238946.94,3,1,0.0,9238946.94
342807,1,0,7144000.0,7144000.0,1,0,0.0,0.0,2,1,0.0,7144000.0,2,1,0.0,7144000.0
342808,1,0,1137972.0,1137972.0,1,0,0.0,0.0,2,1,0.0,1137972.0,2,1,0.0,1137972.0
342809,1,0,445500.0,445500.0,1,0,0.0,0.0,2,1,0.0,445500.0,2,1,0.0,445500.0
342810,1,0,1479000.0,1479000.0,1,0,0.0,0.0,3,1,0.0,2024606.0,3,1,0.0,2024606.0
342811,1,0,14481000.0,14481000.0,1,0,0.0,0.0,2,1,0.0,14481000.0,2,1,0.0,14481000.0
342812,1,0,9989114.0,9989114.0,1,0,0.0,0.0,2,1,0.0,9989114.0,2,1,0.0,9989114.0
342813,1,0,191000.0,191000.0,1,0,0.0,0.0,3,1,0.0,367000.0,3,1,0.0,367000.0
342814,1,0,3973500.0,3973500.0,1,0,0.0,0.0,3,1,0.0,5113020.4,3,1,0.0,5113020.4
342815,1,0,3194000.0,3194000.0,1,0,0.0,0.0,2,1,0.0,3194000.0,2,1,0.0,3194000.0
342816,1,0,10292147.1,10292147.1,1,0,0.0,0.0,2,1,0.0,10292147.1,2,1,0.0,10292147.1
342817,1,0,10594500.0,10594500.0,1,0,0.0,0.0,2,1,0.0,10594500.0,2,1,0.0,10594500.0
342818,1,0,232400.0,232400.0,1,0,0.0,0.0,2,1,0.0,232400.0,2,1,0.0,232400.0
342819,1,0,230500.0,230500.0,1,0,0.0,0.0,3,1,0.0,398727.0,3,1,0.0,398727.0
342820,1,0,890000.0,890000.0,1,0,890000.0,890000.0,1,0,0.0,0.0,2,1,0.0,890000.0
342821,1,0,540000.0,540000.0,2,1,540000.0,890000.0,1,0,0.0,0.0,2,1,0.0,890000.0
342822,2,1,14925000.0,14625000.0,2,1,4000000.0,10000000.0,1,0,0.0,0.0,2,1,0.0,10000000.0
342824,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,0.0,0.0,2,1,0.0,700000.0
342827,2,1,1500000.0,2100000.0,2,1,1500000.0,1993000.0,1,0,0.0,0.0,1,0,0.0,0.0
342829,1,0,2500000.0,2500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342830,3,1,3100000.0,3015000.0,3,1,3100000.0,3010000.0,1,0,0.0,0.0,1,0,0.0,0.0
342831,2,1,1700000.0,1963000.0,2,1,1700000.0,1961000.0,1,0,0.0,0.0,1,0,0.0,0.0
342832,2,1,1600000.0,2000000.0,2,1,1600000.0,1997000.0,1,0,0.0,0.0,1,0,0.0,0.0
342833,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0,1,0,0.0,0.0,1,0,0.0,0.0
342834,1,0,175000.0,175000.0,1,0,0.0,0.0,2,1,0.0,175000.0,2,1,0.0,175000.0
342835,1,0,6217108.0,6217108.0,1,0,6217108.0,6217108.0,1,0,0.0,0.0,2,1,0.0,6217108.0
342836,1,0,5262457.0,5262457.0,1,0,5262457.0,5262457.0,1,0,0.0,0.0,2,1,0.0,5262457.0
342837,1,0,3537460.0,3537460.0,1,0,3537460.0,3537460.0,1,0,0.0,0.0,2,1,0.0,3537460.0
342838,1,0,3432030.0,3432030.0,1,0,3432030.0,3432030.0,1,0,0.0,0.0,2,1,0.0,3432030.0
342839,1,0,6067780.0,6067780.0,1,0,6067780.0,6067780.0,1,0,0.0,0.0,2,1,0.0,6067780.0
342840,1,0,2921100.0,2921100.0,1,0,2921100.0,2921100.0,1,0,0.0,0.0,2,1,0.0,2921100.0
342841,1,0,2059940.0,2059940.0,1,0,2059940.0,2059940.0,1,0,0.0,0.0,2,1,0.0,2059940.0
342842,2,1,1010000.0,900000.0,2,1,1000000.0,900000.0,1,0,0.0,0.0,2,1,0.0,900000.0
342844,2,1,4250000.0,4595000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342845,2,1,1010000.0,900000.0,2,1,1000000.0,900000.0,1,0,0.0,0.0,2,1,0.0,900000.0
342846,1,0,709000.0,709000.0,1,0,502125.0,502125.0,1,0,0.0,0.0,2,1,0.0,502125.0
342847,1,0,4436243.64,4436243.64,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342850,2,1,1300000.0,1370000.0,1,0,1100000.0,1100000.0,1,0,0.0,0.0,2,1,0.0,1100000.0
342855,1,0,13565875.79,13565875.79,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342857,1,0,3500000.0,3500000.0,1,0,3000000.0,3000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342859,1,0,700000.0,700000.0,1,0,700000.0,700000.0,1,0,0.0,0.0,2,1,0.0,700000.0
342865,1,0,3711179.6,3711179.6,1,0,3711179.6,3711179.6,1,0,0.0,0.0,1,0,0.0,0.0
342866,1,0,817160.0,817160.0,1,0,817160.0,817160.0,1,0,0.0,0.0,1,0,0.0,0.0
342867,1,0,1100000.0,1100000.0,1,0,1100000.0,1100000.0,1,0,0.0,0.0,2,1,0.0,1100000.0
342868,1,0,670000.0,670000.0,1,0,670000.0,670000.0,1,0,0.0,0.0,2,1,0.0,670000.0
342870,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,0.0,0.0,2,1,0.0,1000000.0
342871,2,1,1200000.0,452000.0,2,1,1200000.0,249800.0,1,0,0.0,0.0,2,1,0.0,249800.0
342873,2,1,2032000.0,2037000.0,2,1,2024000.0,2032000.0,1,0,0.0,0.0,1,0,0.0,0.0
342880,1,0,273000.0,273000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342881,1,0,365820.0,365820.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342882,1,0,469560.0,469560.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342883,1,0,469560.0,469560.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342884,1,0,365820.0,365820.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342885,1,0,469560.0,469560.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342886,1,0,365820.0,365820.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342887,1,0,365820.0,365820.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342888,1,0,273000.0,273000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342889,1,0,273000.0,273000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342890,1,0,273000.0,273000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342891,1,0,504000.0,504000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342892,2,1,504000.0,899800.0,1,0,0.0,0.0,2,1,0.0,899550.0,2,1,0.0,899550.0
342893,3,1,1500000.0,3322074.0,2,1,1500000.0,3000000.0,1,0,0.0,0.0,2,1,0.0,3000000.0
342894,2,1,1500000.0,1661000.0,2,1,1500000.0,1500000.0,1,0,0.0,0.0,2,1,0.0,1500000.0
342895,1,0,4848785.0,4848785.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342896,2,1,496805.0,496153.0,2,1,489305.0,491653.0,1,0,0.0,0.0,1,0,0.0,0.0
342899,2,1,733859.5,734734.0,2,1,726359.0,730234.0,1,0,0.0,0.0,1,0,0.0,0.0
342901,1,0,1275038.36,1275038.36,1,0,0.0,0.0,2,1,0.0,2056423.68,2,1,0.0,2056423.68
342903,1,0,90346.12,90346.12,1,0,0.0,0.0,2,1,0.0,244894.07,2,1,0.0,244894.07
342904,1,0,90000.0,90000.0,1,0,0.0,0.0,2,1,0.0,150000.0,2,1,0.0,150000.0
342905,1,0,850000.0,850000.0,1,0,680000.0,680000.0,1,0,0.0,0.0,2,1,0.0,680000.0
342906,1,0,1070000.0,1070000.0,1,0,1069000.0,1069000.0,1,0,0.0,0.0,2,1,0.0,1069000.0
342908,1,0,2000000.0,2000000.0,1,0,1999000.0,1999000.0,1,0,0.0,0.0,2,1,0.0,1999000.0
342909,1,0,1780000.0,1780000.0,1,0,1779000.0,1779000.0,1,0,0.0,0.0,2,1,0.0,1779000.0
342910,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342911,1,0,6450000.0,6450000.0,1,0,6000000.0,6000000.0,1,0,0.0,0.0,2,1,0.0,6000000.0
342912,1,0,369111.24,369111.24,1,0,0.0,0.0,2,1,0.0,1301611.24,2,1,0.0,1301611.24
342913,1,0,429422.08,429422.08,1,0,0.0,0.0,2,1,0.0,707476.87,2,1,0.0,707476.87
342914,1,0,1012000.0,1012000.0,1,0,1011000.0,1011000.0,1,0,0.0,0.0,2,1,0.0,1011000.0
342917,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342918,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342920,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342921,1,0,142493.36,142493.36,1,0,0.0,0.0,2,1,0.0,277443.36,2,1,0.0,277443.36
342924,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342925,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342930,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342931,1,0,5000000.0,5000000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,2,1,0.0,5000000.0
342932,1,0,5002000.0,5002000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342933,1,0,2000000.0,2000000.0,2,1,2000000.0,1998500.0,1,0,0.0,0.0,2,1,0.0,2000000.0
342934,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0,1,0,0.0,0.0,2,1,0.0,3000000.0
342937,1,0,650000.0,650000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342939,1,0,6300000.0,6300000.0,2,1,6300000.0,6299630.0,1,0,0.0,0.0,2,1,0.0,6300000.0
342941,1,0,1000000.0,1000000.0,1,0,1000000.0,1000000.0,1,0,0.0,0.0,2,1,0.0,1000000.0
342942,1,0,604198.0,604198.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342944,1,0,500000.0,500000.0,1,0,500000.0,500000.0,1,0,0.0,0.0,2,1,0.0,500000.0
342948,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,0.0,0.0,2,1,0.0,900000.0
342950,1,0,1500000.0,1500000.0,2,1,1500000.0,1498500.0,1,0,0.0,0.0,2,1,0.0,1500000.0
342957,1,0,820000.0,820000.0,1,0,819000.0,819000.0,1,0,0.0,0.0,2,1,0.0,819000.0
342958,1,0,1924914.0,1924914.0,1,0,1922170.0,1922170.0,1,0,0.0,0.0,1,0,0.0,0.0
342959,1,0,2591120.0,2591120.0,1,0,2591120.0,2591120.0,1,0,0.0,0.0,1,0,0.0,0.0
342961,1,0,2668960.0,2668960.0,1,0,2668960.0,2668960.0,1,0,0.0,0.0,1,0,0.0,0.0
342962,1,0,688730.0,688730.0,1,0,688730.0,688730.0,1,0,0.0,0.0,1,0,0.0,0.0
342964,1,0,1129020.0,1129020.0,1,0,1129020.0,1129020.0,1,0,0.0,0.0,1,0,0.0,0.0
342966,1,0,178000.0,178000.0,1,0,0.0,0.0,2,1,0.0,178000.0,2,1,0.0,178000.0
342969,1,0,14000000.0,14000000.0,1,0,14000000.0,14000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342971,1,0,6882422.04,6882422.04,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342974,1,0,450000.0,450000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342975,2,1,2000000.0,2880000.0,2,1,2000000.0,2880000.0,1,0,0.0,0.0,2,1,0.0,2880000.0
342978,1,0,900000.0,900000.0,1,0,0.0,0.0,2,1,0.0,900000.0,2,1,0.0,900000.0
342979,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0
342981,1,0,2000000.0,2000000.0,1,0,2000000.0,2000000.0,1,0,0.0,0.0,2,1,0.0,2000000.0
342983,1,0,5000000.0,5000000.0,1,0,5000000.0,5000000.0,1,0,0.0,0.0,1,0,0.0,0.0
342984,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,0.0,0.0,2,1,0.0,900000.0
342987,1,0,500000.0,500000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342988,2,1,2000000.0,1770000.0,2,1,2000000.0,1770000.0,1,0,0.0,0.0,2,1,0.0,1770000.0
342990,1,0,6000000.0,6000000.0,1,0,6000000.0,6000000.0,1,0,0.0,0.0,2,1,0.0,6000000.0
342991,1,0,240798.0,240798.0,1,0,120000.0,120000.0,1,0,0.0,0.0,2,1,0.0,120000.0
342993,1,0,90000.0,90000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342994,1,0,3500000.0,3500000.0,1,0,3500000.0,3500000.0,1,0,0.0,0.0,2,1,0.0,3500000.0
342996,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0
342997,1,0,1000.0,1000.0,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0
342999,2,1,700000.0,2380000.0,2,1,700000.0,2380000.0,1,0,0.0,0.0,2,1,0.0,2380000.0
343001,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0
343002,1,0,3000000.0,3000000.0,1,0,3000000.0,3000000.0,1,0,0.0,0.0,2,1,0.0,3000000.0
343003,1,0,3230000.0,3230000.0,1,0,3000000.0,3000000.0,1,0,0.0,0.0,2,1,0.0,3000000.0
343004,2,1,4105323.0,4309859.8,1,0,4000000.0,4000000.0,1,0,0.0,0.0,1,0,0.0,0.0
343006,1,0,1300000.0,1300000.0,1,0,1300000.0,1300000.0,1,0,0.0,0.0,1,0,0.0,0.0
343016,2,1,2000000.0,2970000.0,2,1,2000000.0,2970000.0,1,0,0.0,0.0,2,1,0.0,2970000.0
343023,1,0,878000.0,878000.0,1,0,875000.0,875000.0,1,0,0.0,0.0,2,1,0.0,875000.0
343024,1,0,878000.0,878000.0,1,0,875000.0,875000.0,1,0,0.0,0.0,2,1,0.0,875000.0
343025,1,0,602264.0,602264.0,1,0,0.0,0.0,2,1,0.0,752360.0,2,1,0.0,752360.0
343026,1,0,878000.0,878000.0,1,0,875000.0,875000.0,1,0,0.0,0.0,2,1,0.0,875000.0
343027,1,0,899766.0,899766.0,1,0,0.0,0.0,1,0,422071.0,422071.0,1,0,422071.0,422071.0
343028,1,0,900000.0,900000.0,1,0,900000.0,900000.0,1,0,0.0,0.0,1,0,0.0,0.0
343029,1,0,878000.0,878000.0,1,0,875000.0,875000.0,1,0,0.0,0.0,2,1,0.0,875000.0
343030,1,0,853000.0,853000.0,1,0,850000.0,850000.0,1,0,0.0,0.0,2,1,0.0,850000.0
343031,1,0,853000.0,853000.0,1,0,850000.0,850000.0,1,0,0.0,0.0,2,1,0.0,850000.0
343032,1,0,853000.0,853000.0,1,0,850000.0,850000.0,1,0,0.0,0.0,2,1,0.0,850000.0
343033,1,0,853000.0,853000.0,1,0,850000.0,850000.0,1,0,0.0,0.0,2,1,0.0,850000.0
